File,001_-30min.txt,001_-30min.txt,002_-20min.txt,002_-20min.txt,003_-10min.txt,003_-10min.txt,004_0min.txt,004_0min.txt,005_10min.txt,005_10min.txt,006_20min.txt,006_20min.txt,007_30min.txt,007_30min.txt,008_40min.txt,008_40min.txt,009_50min.txt,009_50min.txt,010_60min.txt,010_60min.txt,011_70min.txt,011_70min.txt,012_80min.txt,012_80min.txt,013_90min.txt,013_90min.txt,014_100min.txt,014_100min.txt,015_110min.txt,015_110min.txt,016_120min.txt,016_120min.txt
Replicate,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2,Rep1,Rep2
Time (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,1.0,1.0,0.9102857540633031,0.8968512708344307,1.0106746845244918,0.8542532207936435,0.9140762907797125,0.864332651714132,1.031510377972822,0.8587659303525852,0.7975995971111134,0.8390765359064369,0.9719248279180258,0.7626717540331662,0.8103071420469786,0.738449266142644,0.8250402369715455,0.7189103479520932,0.8366290974480327,0.7482948723320272,0.8080411827945874,0.7717989666622703,0.7994262773446037,0.7275886137156674,0.7606304883438411,0.6870928184240451,0.7170902780421864,0.7785979011810011,0.7186311032707502,0.6670086668166341,0.7698960693786474,0.5086674027144729
0.1,0.9984723393465866,0.9964552207051155,0.909156643583811,0.8945579542529082,1.008437498484271,0.8537602240221871,0.9124568266120147,0.8635407936055123,1.0238956012900913,0.858587766204132,0.7961628418436996,0.8377625431501184,0.9640619084438579,0.7619857467312264,0.8073401193528943,0.7380870796302956,0.8243041819539456,0.7161875724718887,0.8349713678920797,0.7472256530675332,0.8061822198020655,0.7695596760586352,0.7992449239911295,0.7273007446892538,0.7580624121741134,0.6857191466078998,0.7151973807070953,0.7763146487855574,0.717526867533474,0.6667360999366699,0.7681048657048021,0.5077167157407614
0.2,0.9965541069157795,0.995346186122831,0.9060024973226959,0.8936710977692109,1.008660183940832,0.8533440315146869,0.9113537557253685,0.8625449044314573,1.024093504636386,0.858462137908578,0.7950798630020276,0.8379131537032557,0.9702322861528493,0.7622283620876419,0.8037992747355853,0.7364262914707649,0.8238201674526399,0.7144005400518116,0.8306450962003046,0.7448977090024085,0.8044253459201349,0.7668433561308922,0.7976975091238825,0.7254989720101466,0.7556328382246734,0.6862574000975686,0.7163213294398192,0.7729851195636507,0.7158500401684099,0.6659239559648434,0.7674396848388628,0.5072658377545678
0.3,0.9918315850668972,0.9935952710855508,0.9079859266325027,0.8909123661228532,1.007614667926056,0.8533140001730944,0.9113698530625631,0.8618330128264269,1.021480907821508,0.8578254457393572,0.7932462424169145,0.8380567359784172,0.9680548269951833,0.761146086081341,0.7989041633189332,0.7342538395039215,0.8173499526345058,0.7138224145701538,0.8320435601280995,0.7447681520107825,0.8016093336430429,0.7649060272366017,0.7965935899263009,0.724481621378408,0.7561899348546488,0.6845707673746236,0.7130496181476411,0.7718513475969626,0.7153261822917817,0.6647129958850474,0.7694360198028614,0.5053142875653013
0.4,0.9879363906737849,0.9935001235737875,0.9102642823738255,0.888961670923704,1.003467895120837,0.851750563722634,0.9090064797537845,0.8616975486221424,1.0186806606887115,0.8567365764464872,0.7887495838823169,0.8365242287378752,0.9701999772718649,0.760427700877624,0.7943042378474311,0.7327493490743041,0.8171160933395857,0.7100883401787847,0.8273343700970177,0.7443939055225577,0.7963944115526058,0.7636622123789049,0.7928917601713988,0.7249399275569453,0.7519684485892248,0.6838371339891315,0.7113434253731933,0.7705983204725111,0.7173958436568062,0.664162328149314,0.7684981299103991,0.503964798561852
0.5,0.9843688673083247,0.9919838225573461,0.9079465227826523,0.8857160455945129,1.0032929133419752,0.8521551749367298,0.9084094775218551,0.8623754551264168,1.0179668464786737,0.8566318616075039,0.7867065784292732,0.8329227658742087,0.9680366167587433,0.7593796753924787,0.7913563205830958,0.7309976928694697,0.8186106067130592,0.7076996677908859,0.8239746712737669,0.7425266093415922,0.792403102783916,0.7609171193445101,0.7865395182172119,0.7249649302488511,0.7470811094256814,0.6820942447860351,0.7088465211521698,0.7674600921847025,0.7134191031030137,0.6668720070351377,0.7684359906323586,0.5024346201228264
0.6,0.9858799739783817,0.9900143788108442,0.9045223730276264,0.8815645057841166,1.0023936691745652,0.8532853199805174,0.9084173173566391,0.8599481459505217,1.0149175899127802,0.8544714813578053,0.7822650818088368,0.8307359354826099,0.9668244754070892,0.7542389572201754,0.7829284653907854,0.7316684203785271,0.816675955693954,0.7052855726220535,0.8282994819398283,0.7407153874253274,0.7882172109244626,0.7570659274964648,0.7842820999483134,0.7235258035721073,0.7436945342325886,0.6813226937652224,0.7089838555868522,0.7643867823847498,0.710073694779029,0.6668658671421557,0.7682146165692455,0.5007510055380267
0.7,0.9835665476984904,0.9890679416004413,0.9039219855587757,0.8782648992970715,1.0016609150519558,0.8537405264642545,0.9025749966760848,0.8602014592957041,1.0053863609906815,0.8547396396173597,0.7792644833026267,0.827428742781557,0.963583611995927,0.7540240242743351,0.7787079553651898,0.7302361857133102,0.8143490655995959,0.7033346756763058,0.8214156378411549,0.7397379593633484,0.7989794279639293,0.7593826965838024,0.7785590397364042,0.7191531027504807,0.7383535604231257,0.6829527048997343,0.705263512057242,0.7618997354426871,0.7084033193142265,0.664846893758997,0.7649107451787505,0.498125287952946
