Replicate,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep1,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2,Rep2
File,001_-30min.txt,002_-20min.txt,003_-10min.txt,004_0min.txt,005_10min.txt,006_20min.txt,007_30min.txt,008_40min.txt,009_50min.txt,010_60min.txt,011_70min.txt,012_80min.txt,013_90min.txt,014_100min.txt,015_110min.txt,016_120min.txt,001_-30min.txt,002_-20min.txt,003_-10min.txt,004_0min.txt,005_10min.txt,006_20min.txt,007_30min.txt,008_40min.txt,009_50min.txt,010_60min.txt,011_70min.txt,012_80min.txt,013_90min.txt,014_100min.txt,015_110min.txt,016_120min.txt
Time (s),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,-0.027932330044766286,-0.041832184531648685,-0.001964818088327921,0.0023486691741187752,-0.057061891615135446,0.023382456752845542,-0.0013244102313828868,-0.04693104703683458,-0.04696583061570626,-0.032604666930321845,-0.05553278994234466,-0.1939417071627523,-0.047617870333549105,0.025896043254336434,-0.019688705656195113,-0.005045856527452391,-0.026155017489303916,-0.029247050069713933,-0.04209706810993598,-0.058251297256981874,-0.05875314177612482,-0.08645218426211056,0.05754954571623096,0.040950708143608676,-0.025356210499288632,0.016776679204843912,0.029384130378533435,-0.005266055620422876,-0.024201414763051123,-0.01672212766473123,-0.005278041005612414,0.0018135731316747204
0.1,-0.027304467766651717,-0.04151055203906877,0.008285834422742977,0.00048772591836959754,-0.05445382106365902,0.024278369449196206,-0.0007008751653926187,-0.05951221139996291,-0.04647804311258012,-0.03634983264308532,-0.05575953442021382,-0.18380294682010154,-0.04772200144156127,0.017969909507398706,-0.014508109972247142,0.0005905326017744908,-0.026758679423610987,-0.04472625742038536,-0.039464930320800624,-0.06404898972496584,-0.059314845988837184,-0.08611277680434282,0.05568427725839013,0.036564404648256166,-0.027700190254454984,0.012594026057809583,0.032360507964840746,-0.010644209802282478,-0.039366772256744086,-0.023334769748283853,-0.00013308257310927623,0.004826655027779297
0.2,-0.02910000557945312,-0.045188606903664275,0.0013380709394479964,-0.0017872345655449851,-0.03693026298024547,0.0148634752371498,0.005202454799933672,-0.06503984621869846,-0.04195185549991348,-0.0380240856404972,-0.050971596174148925,-0.17711743638580593,-0.05619681745355088,0.025935821984122597,-0.011490220081948544,0.0010756452190947092,-0.0281733582522235,-0.03859326719692216,-0.05294694944354238,-0.06679442901309517,-0.06267367616461335,-0.08648386131239791,0.050506727700855056,0.03174866449922212,-0.002452686356302429,0.01343619239378988,0.03115798960370333,-0.007222795948285553,-0.03261802270272055,-0.022014337461093755,0.007002352366729536,0.006235873425176919
0.3,-0.027576839280455682,-0.05268133405031447,0.01050582685498308,-0.007862918183549835,-0.029049352608872033,0.013345517913673057,0.0018869719509222239,-0.061817880758328475,-0.039320781348542125,-0.0294295939888903,-0.05467741681202657,-0.16922058394473904,-0.057859593633393186,0.025457933062741002,-0.006319496835816336,-0.0006583633976223432,-0.03626256665755765,-0.030866527855060017,-0.05236985194228279,-0.06474611475446256,-0.05487229217745848,-0.09476077728829695,0.04281107562819808,0.030118199235268844,0.0024924753372026352,0.01766693953124388,0.017882890175104683,-0.013102070797765979,-0.023774514455665977,-0.024921414409077823,0.005927582540385484,0.008187545101147187
0.4,-0.025903214187613047,-0.043792861902121234,0.0027833630381899443,-0.014125786653216212,-0.02053416768972275,0.0049630335489168394,0.0071725807719428495,-0.05726665773779278,-0.038085675199811236,-0.026323873269175957,-0.043983652014756146,-0.15353101546750067,-0.06028416970135174,0.01629982205557121,-0.011167810733336713,-0.0026508361048441956,-0.03624366253583764,-0.03203600455454454,-0.05199829628407158,-0.06655670183459816,-0.06726336145698131,-0.07697746906818806,0.031049100355197586,0.03743115709118431,-0.0037348391265026744,0.01463607833212238,0.04036225453753833,-0.020583050916582534,-0.01882080030769299,-0.02450480449659959,-0.00506497370636595,0.009949387385994332
0.5,-0.028738547831678223,-0.057547306356169566,0.005334985777724643,-0.016420992244125136,-0.021595934709752237,0.017926281213955546,0.0021681024702489326,-0.058345071483944674,-0.038387829688292394,-0.023604844740842304,-0.050975949173648394,-0.1463753583253105,-0.054708425855207056,0.017122119944115714,-0.006338313358491871,-0.0013810323447500416,-0.03354099654784199,-0.03507873529485804,-0.049040738121231525,-0.06565975841676967,-0.06201561361515547,-0.07853476155802826,0.02041131127585573,0.04185412263665335,-0.004876510638134292,0.01888965488851051,0.04197350516162681,-0.014155263507327822,-0.004727634918786772,-0.013787493425038518,-0.0032523390352399745,0.016614673090856652
0.6,-0.027485918040645218,-0.05346994785140135,0.0016955074196584985,-0.016428116639273956,-0.019711310750811933,0.01442563730574941,0.002664244065419806,-0.06252094865923419,-0.03458815312574592,-0.0133757547755329,-0.04792211106239352,-0.1168353906017866,-0.05376401922116003,0.00998029533551542,-0.008540037539541603,0.002147423546062888,-0.027505705093231317,-0.03169303133452088,-0.042231376052053786,-0.06503269285130515,-0.05940807009171121,-0.0760906436831207,0.009944511126313789,0.04088912225802528,0.0018733382996112475,0.018248756511614346,0.0417995820703675,-0.008450133305717398,0.0025989387930581537,-0.011916431050907752,0.0025273260650825057,0.018735178349708868
0.7,-0.030998999258398177,-0.06056843255844145,0.007653486521308614,-0.021223085796013248,-0.022912033593619024,0.0266710559074995,0.005568892437484022,-0.056729877468807643,-0.03562735186147344,-0.016880178683921592,-0.04163007589121139,-0.09821333353854782,-0.05661112580851106,0.009855573786448598,0.001472041750736087,0.011636400556138333,-0.041784812411856935,-0.03282843165843492,-0.038478927299456206,-0.059806779505417226,-0.0551054158091094,-0.07356066452570686,-0.0007659488476472087,0.04251961635713468,0.0028645822924259754,0.006537760899608211,0.04224004311980357,-0.0009479822989598412,0.009284578674344067,-0.03070269180377556,0.006978348907350906,0.02365360081503965
0.8,-0.025862759382943763,-0.05565091206861425,-0.0086980995687369,-0.018707392322613932,-0.01577104607225985,0.01650159926149718,0.009813405072249835,-0.05509220450566932,-0.033379495058707145,-6.8615157656617705e-06,-0.04272121123119997,-0.08328626522815023,-0.062390246498461685,0.00902274134994338,-0.008146859967778256,0.005381463556821271,-0.03350608495052035,-0.031717955640536845,-0.03866395387237652,-0.05140187209248245,-0.04878152069987778,-0.06848131171379436,0.0005256393328225353,0.043182095924694006,-0.003708517708759294,0.0070147824901420274,0.038335181965892966,-0.0072083653805248785,0.004404790859231073,-0.018566829703104283,0.010585045711514343,0.023216646154832404
0.9,-0.020675372396289214,-0.06544863986663191,-0.0037702223752608638,-0.017738145260873566,-0.023701354931803306,0.026616162375750308,0.004725812880583104,-0.05575639907723204,-0.038120723880833686,0.010750882709054081,-0.04241579143705626,-0.06479169975467942,-0.06182913020527903,0.012691769745451005,-0.004315479889651581,0.0027353984099712006,-0.027787947621487875,-0.03749472117343974,-0.03407184500402842,-0.04283857451627464,-0.03928426271874608,-0.05822146243685094,0.0010772067261736438,0.043539901124832976,-0.0021937645652142647,0.00623871922518051,0.035654692181357805,-0.005561502186742168,0.008364395655655202,-0.015309793288642895,0.006844487224993508,0.01726293210700432
1.0,-0.011748255124176621,-0.06875288963781631,-0.013673517457688536,-0.02141345980757431,-0.018509442468875554,0.029369645878330318,0.003936254174648292,-0.05563506749684126,-0.036197295937056236,0.007499680728814222,-0.0319837382509661,-0.05741034039333288,-0.06493568784924492,0.016826492706772733,-0.016317044435472623,0.007001641437801167,-0.021234706760150174,-0.035738351396802155,-0.03413074184658081,-0.03745968677548209,-0.033144287404242856,-0.05192038406180062,0.003914305071956332,0.0352156590232536,-0.010223531794756782,0.005271039668994218,0.031801818700910145,-0.009052369425390583,0.01168089112411824,-0.006036490754628312,0.008320013401764028,0.01182379779215544
1.1,-0.01749456061789171,-0.07221320422998778,-0.024050559448784745,-0.014614859911591841,-0.0349290030489571,0.02584941471297626,-0.005834805265040704,-0.040825172958529964,-0.04585758963753615,0.007001146039142754,-0.026505581852113567,-0.03763642667344069,-0.06494493322078708,0.017247638648866116,-0.017479445023105552,0.002933837145924547,-0.01798592228605172,-0.02978994877469677,-0.027654388564063374,-0.023552812430390983,-0.028979644620157324,-0.05310447713661634,-0.0019935685169622554,0.025464773905251897,-0.007443413180503167,0.005312900249647461,0.02292990107915043,-0.003495363788373184,0.018450377025180226,0.00045141995366704117,0.022236921804367857,0.011666325873625127
1.2,-0.0015069934617419536,-0.08184180635504157,-0.02168996904778559,-0.005568200157122936,-0.032253490796587445,0.023468838095585115,-0.015091169876203023,-0.03681276767178152,-0.05020684138564571,0.008831280927865988,-0.012892392230061177,-0.025225739178841865,-0.06879594860296599,0.009366954399406931,-0.018600419887372814,0.002070606757881489,-0.016260699420278586,-0.02346432921272359,-0.01677151913583343,-0.011441954193371955,-0.025590402801658908,-0.04940633741802885,-0.005428986936188042,0.022076896680997438,-0.00259022813874519,0.0038122503872248252,0.02371204392032779,0.0018488989593690515,0.0240057866017673,0.005109770722443616,0.022010424427832836,0.017649724149539633
1.3,-0.00851105075517384,-0.07122968163003676,-0.006172548530043022,-0.0009824944983063408,-0.028468120746664567,0.018095007019336404,-0.0016029167430014783,-0.02971021650481395,-0.03951730407945015,0.006561957645907766,-0.008979340721185345,-0.019592712469049624,-0.07497575503369173,-0.00213064812554988,-0.021515686911021382,-0.000677444293120314,-0.010269625655022822,-0.021700974678031806,-0.009401451644357408,-0.003981427083122398,-0.02114979999973356,-0.044892426167975695,-0.010084511134061563,0.02560737710718202,-0.0090171050283514,0.0014972253667091904,0.022166472620351037,-0.007916397575870336,0.027109529054997705,0.006400585447790651,0.024756123810664568,0.020755866529080805
1.4,0.0018392833090381889,-0.06369942121523073,-0.005994535424439806,-0.0011998899988506955,-0.03200492117306296,0.024485897893360423,-0.003409940857286909,-0.025007252854104538,-0.038505290511878065,0.013009706989455642,-0.0015003957896618284,-0.01232829173368908,-0.07568231258874535,0.008465796872385224,-0.02118436115409203,0.006119624784385834,-0.009030317056621728,-0.018420041456779085,-0.007433752288692998,-0.011865341863911047,-0.020824849888813196,-0.03611404555162592,-0.015677588164549554,0.01624042352518731,-0.006079240202620776,-0.00045238704339774574,0.018956763424401175,-0.003379462068547786,0.03194988351352168,0.00847653545142426,0.023126492423530293,0.01944052167442023
1.5,0.0033868524428958754,-0.04558406273620927,0.00029552730177434604,-0.004863910141783315,-0.021623799924633393,0.013452142621330758,0.0005706702523174762,-0.017025687204493198,-0.025905223720781988,0.01586737692283585,0.0010010481321917949,0.01376078372291165,-0.07143438323530585,0.00017801227893695523,-0.016116588847173187,0.0012070779827251306,-0.008892963212445544,-0.006776703642584412,-0.002886863117796238,-0.007571861652430343,-0.014393952991729908,-0.040269577688059395,-0.023991828441231534,0.008708250312084966,-0.010258312434182184,0.001715032552197728,0.009299593625368485,-0.00198826942701851,0.032503931711840815,0.019677116563440848,0.02449676553413101,0.0250100437328707
1.6,0.01874521424788327,-0.04733948162016977,-0.0017774519190977057,-0.016742514816855094,-0.019968829165937237,0.019518761766770188,-0.01130691427253288,-0.02481353951654202,-0.02202989749612881,0.02480887438697809,0.0024972012625015497,0.017732683521179755,-0.06077310510992857,0.011204187981845767,-0.011451722105043756,0.006520466010271038,-0.010032203779899924,-0.006024200599500861,-0.0016487189655377526,-0.013766996104327548,-0.005644412699523119,-0.03680617301586051,-0.027694145357273044,-0.003221048585296873,-0.016361831420640485,-0.0017229763125998485,-0.00022148626494870093,0.00235385363354027,0.03638702506616728,0.02163465757079294,0.019613192049434954,0.015348989171154553
1.7,0.019998136264445354,-0.03737322326405645,0.001735543014795835,-0.012876983403450944,-0.021015492245991713,0.014443206297178103,-0.012552528857537838,-0.022639218382136124,-0.02396275200894291,0.032440842195546285,0.0014099980420040836,0.016223669074260805,-0.05754127451928503,0.007765734785057072,-0.017785845998841334,0.0028461951644517852,-0.0034842024724811593,0.0013562034009918559,0.0029325746735233867,-0.005163905863876678,-0.0012227225913413497,-0.031087758611914592,-0.02946839958777231,-0.009530882420159238,-0.01726459839026188,-0.004891874829805608,-0.00941506818612669,0.0036019193791177783,0.03178139960089266,0.02044519762870379,0.022633098795413274,0.01897927308403075
1.8,0.03399161606199612,-0.03440292741730154,0.005745711129479477,-0.016220376374586044,-0.014822234264815042,0.015553479898826135,-0.02308406764260279,-0.0035165739233415203,-0.016243432812589578,0.03308807682582404,0.002444570566449239,0.020124454111406592,-0.04497798978393261,-0.0019057057827691463,-0.008980601181257044,-0.001037688379183164,0.004679198715780586,0.010206354356854281,0.014390770723544534,0.0027329066697056865,-0.0011348063930419561,-0.025342128374928826,-0.03235309758879434,-0.00872196907965938,-0.016589870309626154,-0.009107829016153915,-0.013515358124684192,0.006399406394173594,0.03419896401682044,0.015899427147032068,0.02885033692480354,0.025415265790835008
